age,workClass,fnlwgt,education,educNum,mariStat,occup,relationship,origEthn,sex,capitalGain,capitalLoss,hoursWeek,nativCountry,income,LcapitalGain,LcapitalLoss,ageQ,hoursWeekQ
28,Private,179949,HS-grad,9,Not-Married,Blue-Collar,Unmarried,Black,Female,None,None,20,United-States,incLow,0,0,Ag2,HW1
22,Federal-Govt,32950,HS-Graduate,10,Married,Sales,Husband,White,Male,None,clHigh,37,United-States,incLow,0,7.55118686729615,Ag1,HW1
26,Private,160445,HS-grad,9,Not-Married,Blue-Collar,Not-in-family,White,Male,None,None,40,United-States,incLow,0,0,Ag1,HW2
45,Private,223999,Dropout,5,Married,Service,Husband,White,Male,None,clLow,40,United-States,incHigh,0,7.52240023138712,Ag4,HW2
39,Private,81487,HS-Graduate,10,Not-Married,White-Collar,Unmarried,White,Female,None,clLow,40,United-States,incLow,0,6.4393503711001,Ag3,HW2
23,Private,314539,HS-grad,9,Married,Sales,Husband,White,Male,None,None,40,United-States,incLow,0,0,Ag1,HW2
42,Other-Govt,100793,Bachelors,13,Married,Professional,Husband,White,Male,None,None,60,United-States,incHigh,0,0,Ag4,HW3
39,Federal-Govt,255407,HS-grad,9,Married,Blue-Collar,Husband,White,Male,None,None,40,United-States,incLow,0,0,Ag3,HW2
43,Federal-Govt,92775,Associates,11,Not-Married,Blue-Collar,Not-in-family,White,Male,None,None,40,United-States,incLow,0,0,Ag4,HW2
33,Self-Employed,33308,HS-Graduate,10,Never-Married,Blue-Collar,Not-in-family,White,Male,None,None,70,United-States,incLow,0,0,Ag2,HW3
68,Other-Govt,493363,Bachelors,13,Married,White-Collar,Husband,White,Male,None,None,20,United-States,incLow,0,0,Ag5,HW1
32,Private,107218,Bachelors,13,Never-Married,Admin,Not-in-family,Asian,Male,None,None,40,United-States,incLow,0,0,Ag2,HW2
25,Private,123586,HS-Graduate,10,Never-Married,Admin,Unmarried,Other,Male,None,None,40,United-States,incLow,0,0,Ag1,HW2
53,Private,158352,Dropout,3,Married,Service,Other-relative,White,Female,None,None,24,Euro_1,incLow,0,0,Ag5,HW1
38,Private,76317,Associates,11,Married,White-Collar,Husband,White,Male,None,None,55,United-States,incHigh,0,0,Ag3,HW3
20,Private,122346,HS-grad,9,Never-Married,Blue-Collar,Own-child,White,Male,None,None,40,United-States,incLow,0,0,Ag1,HW2
26,Private,463194,HS-grad,9,Married,Blue-Collar,Husband,White,Male,None,None,40,United-States,incLow,0,0,Ag1,HW2
23,Private,162228,HS-grad,9,Never-Married,Blue-Collar,Own-child,White,Male,None,None,40,United-States,incLow,0,0,Ag1,HW2
43,Other-Govt,115005,HS-grad,9,Not-Married,Other-occups,Not-in-family,White,Female,None,None,40,United-States,incLow,0,0,Ag4,HW2
29,Other-Govt,183285,HS-Graduate,10,Never-Married,Other-occups,Not-in-family,White,Male,None,None,36,United-States,incLow,0,0,Ag2,HW1
34,Private,169605,Dropout,6,Not-Married,Service,Unmarried,White,Female,None,None,36,United-States,incLow,0,0,Ag3,HW1
24,Private,450695,HS-Graduate,10,Never-Married,Sales,Own-child,White,Male,None,None,35,United-States,incLow,0,0,Ag1,HW1
44,Other-Govt,124692,Masters,14,Married,Professional,Husband,White,Male,None,None,35,United-States,incHigh,0,0,Ag4,HW1
19,Private,63918,HS-Graduate,10,Never-Married,Admin,Not-in-family,White,Male,None,None,40,United-States,incLow,0,0,Ag1,HW2
47,Private,102569,Bachelors,13,Married,Admin,Husband,White,Male,None,None,40,United-States,incHigh,0,0,Ag4,HW2
40,Private,289309,HS-Graduate,10,Not-Married,Service,Not-in-family,White,Female,None,None,48,United-States,incLow,0,0,Ag3,HW3
45,Private,101825,HS-grad,9,Widowed,Sales,Unmarried,White,Female,None,None,45,United-States,incLow,0,0,Ag4,HW3
43,Private,206833,HS-grad,9,Not-Married,Blue-Collar,Unmarried,Black,Female,None,None,45,United-States,incLow,0,0,Ag4,HW3
50,Private,145333,Doctorate,16,Not-Married,Professional,Other-relative,White,Male,cgHigh,None,50,United-States,incHigh,9.26112853880829,0,Ag4,HW3
29,Private,206351,Bachelors,13,Never-Married,Professional,Not-in-family,White,Male,None,None,40,United-States,incLow,0,0,Ag2,HW2
47,Private,198200,Bachelors,13,Never-Married,White-Collar,Not-in-family,White,Male,None,None,50,United-States,incLow,0,0,Ag4,HW3
24,Private,140001,HS-grad,9,Never-Married,Sales,Own-child,White,Male,None,None,35,South-America,incLow,0,0,Ag1,HW1
21,Private,143604,HS-grad,9,Never-Married,Admin,Own-child,White,Female,None,None,40,United-States,incLow,0,0,Ag1,HW2
30,Self-Employed,146161,HS-grad,9,Married,White-Collar,Husband,White,Male,None,clLow,50,United-States,incHigh,0,7.54327334670545,Ag2,HW3
74,Self-Employed,192413,Prof-School,15,Not-Married,Professional,Other-relative,White,Male,None,None,40,United-States,incLow,0,0,Ag5,HW2
70,Self-Employed,139889,HS-Graduate,10,Married,Blue-Collar,Husband,White,Male,cgLow,None,70,United-States,incLow,7.88382321489215,0,Ag5,HW3
27,Private,104917,Associates,11,Married,Blue-Collar,Husband,White,Male,None,None,40,United-States,incLow,0,0,Ag2,HW2
32,Other-Govt,161478,Bachelors,13,Not-Married,Admin,Unmarried,Asian,Female,None,None,46,United-States,incLow,0,0,Ag2,HW3
30,Private,35644,Dropout,7,Married,Blue-Collar,Husband,White,Male,None,None,50,United-States,incLow,0,0,Ag2,HW3
29,Other-Govt,116751,Associates,11,Not-Married,Other-occups,Unmarried,White,Male,None,None,56,United-States,incLow,0,0,Ag2,HW3
18,Private,238867,Dropout,7,Never-Married,Blue-Collar,Own-child,White,Male,None,clLow,40,United-States,incLow,0,7.37963215260955,Ag1,HW2
31,Private,265706,HS-grad,9,Married,Blue-Collar,Husband,White,Male,cgLow,None,40,United-States,incHigh,8.89549263145163,0,Ag2,HW2
39,Other-Govt,179668,HS-Graduate,10,Married,Other-occups,Husband,White,Male,None,None,70,United-States,incLow,0,0,Ag3,HW3
21,Private,57951,HS-Graduate,10,Never-Married,Service,Own-child,White,Female,None,None,30,United-States,incLow,0,0,Ag1,HW1
31,Private,176711,HS-grad,9,Married,Blue-Collar,Husband,White,Male,None,None,38,United-States,incLow,0,0,Ag2,HW1
33,Other-Govt,368675,HS-Graduate,10,Married,Other-occups,Husband,White,Male,None,None,40,United-States,incLow,0,0,Ag2,HW2
39,Private,216149,Prof-School,15,Not-Married,Professional,Not-in-family,White,Male,None,None,70,United-States,incHigh,0,0,Ag3,HW3
29,Private,173851,HS-grad,9,Married,Blue-Collar,Husband,White,Male,None,None,40,United-States,incLow,0,0,Ag2,HW2
34,Private,90705,HS-Graduate,10,Married,Other-occups,Husband,White,Male,None,clLow,40,United-States,incLow,0,7.3038432252777,Ag3,HW2
52,Other-Govt,216342,Bachelors,13,Widowed,White-Collar,Unmarried,White,Female,None,None,55,United-States,incLow,0,0,Ag5,HW3
35,Private,140752,HS-grad,9,Never-Married,Sales,Not-in-family,White,Male,None,None,25,United-States,incLow,0,0,Ag3,HW1
33,Private,116508,Dropout,6,Married,Blue-Collar,Husband,White,Male,None,None,40,United-States,incLow,0,0,Ag2,HW2
43,Private,180303,Bachelors,13,Married,White-Collar,Husband,Asian,Male,None,None,50,United-States,incHigh,0,0,Ag4,HW3
51,Other-Govt,110327,Bachelors,13,Married,White-Collar,Husband,White,Male,None,None,40,United-States,incHigh,0,0,Ag5,HW2
36,Private,185607,HS-grad,9,Never-Married,Service,Unmarried,White,Female,None,None,30,United-States,incLow,0,0,Ag3,HW1
32,Private,198068,HS-grad,9,Married,Blue-Collar,Husband,White,Male,None,None,40,United-States,incLow,0,0,Ag2,HW2
39,Private,97136,HS-grad,9,Never-Married,Blue-Collar,Unmarried,Black,Female,None,None,40,United-States,incLow,0,0,Ag3,HW2
19,Self-Employed,164658,HS-Graduate,10,Never-Married,Blue-Collar,Own-child,White,Male,None,None,60,United-States,incLow,0,0,Ag1,HW3
54,Private,235693,Dropout,7,Not-Married,Admin,Not-in-family,White,Male,None,None,40,United-States,incHigh,0,0,Ag5,HW2
45,Private,197038,Bachelors,13,Not-Married,Professional,Not-in-family,White,Male,None,None,50,United-States,incHigh,0,0,Ag4,HW3
47,Other-Govt,97419,Bachelors,13,Not-Married,Professional,Not-in-family,Black,Female,None,None,40,United-States,incLow,0,0,Ag4,HW2
49,Self-Employed,208872,HS-grad,9,Married,Blue-Collar,Husband,White,Male,None,clLow,98,United-States,incLow,0,7.42237370098682,Ag4,HW3
32,Private,205528,HS-grad,9,Not-Married,Admin,Unmarried,White,Female,None,None,40,United-States,incLow,0,0,Ag2,HW2
28,Self-Employed,146042,HS-grad,9,Married,Blue-Collar,Husband,White,Male,None,None,50,United-States,incLow,0,0,Ag2,HW3
39,Self-Employed,222641,Bachelors,13,Married,Sales,Husband,White,Male,None,None,40,United-States,incLow,0,0,Ag3,HW2
27,Self-Employed,376936,HS-grad,9,Never-Married,Sales,Not-in-family,White,Male,None,None,50,United-States,incLow,0,0,Ag2,HW3
42,Other-Govt,138077,Masters,14,Married,Professional,Wife,White,Female,None,None,38,United-States,incHigh,0,0,Ag4,HW1
24,Private,155913,Bachelors,13,Married,Professional,Husband,White,Male,None,None,44,United-States,incLow,0,0,Ag1,HW3
45,Private,36006,Bachelors,13,Married,Blue-Collar,Husband,White,Male,None,None,45,United-States,incHigh,0,0,Ag4,HW3
19,Private,214678,HS-grad,9,Never-Married,Service,Own-child,White,Male,None,None,30,United-States,incLow,0,0,Ag1,HW1
46,Private,369538,Dropout,6,Married,Blue-Collar,Husband,White,Male,None,None,40,United-States,incHigh,0,0,Ag4,HW2
50,Private,166565,HS-grad,9,Married,Blue-Collar,Husband,White,Male,None,None,40,United-States,incLow,0,0,Ag4,HW2
32,Private,257043,HS-grad,9,Never-Married,Admin,Not-in-family,White,Female,None,None,42,United-States,incLow,0,0,Ag2,HW3
47,Self-Employed,181130,Prof-School,15,Married,Professional,Husband,White,Male,cgHigh,None,50,United-States,incHigh,11.5129254649702,0,Ag4,HW3
43,Self-Employed,38876,HS-grad,9,Married,Blue-Collar,Husband,White,Male,None,None,50,United-States,incLow,0,0,Ag4,HW3
29,Private,187073,Bachelors,13,Never-Married,Blue-Collar,Not-in-family,White,Male,None,None,40,United-States,incLow,0,0,Ag2,HW2
90,Private,313749,Bachelors,13,Never-Married,Professional,Own-child,White,Female,None,None,10,United-States,incLow,0,0,Ag5,HW1
41,Private,331651,Prof-School,15,Married,White-Collar,Wife,White,Female,None,None,50,Other,incHigh,0,0,Ag3,HW3
24,Private,243368,Dropout,1,Never-Married,Blue-Collar,Not-in-family,White,Male,None,None,36,Latin-America,incLow,0,0,Ag1,HW1
24,Private,32921,HS-Graduate,10,Never-Married,Blue-Collar,Own-child,White,Male,None,None,50,United-States,incLow,0,0,Ag1,HW3
24,Private,117167,HS-Graduate,10,Never-Married,Service,Not-in-family,White,Female,None,None,53,United-States,incLow,0,0,Ag1,HW3
35,Private,401930,HS-grad,9,Married,Admin,Wife,White,Female,None,clLow,42,United-States,incHigh,0,7.54327334670545,Ag3,HW3
30,Private,114691,Bachelors,13,Never-Married,Admin,Other-relative,White,Male,None,None,40,United-States,incLow,0,0,Ag2,HW2
46,Private,99385,Bachelors,13,Not-Married,White-Collar,Unmarried,White,Female,None,None,40,United-States,incLow,0,0,Ag4,HW2
19,Other-Govt,210308,HS-Graduate,10,Never-Married,Admin,Own-child,White,Female,None,clLow,30,United-States,incLow,0,7.45124168498768,Ag1,HW1
39,Private,252327,Dropout,5,Not-Married,Blue-Collar,Own-child,White,Male,None,None,35,Latin-America,incLow,0,0,Ag3,HW1
43,Private,90582,HS-grad,9,Married,Blue-Collar,Husband,White,Male,None,None,40,United-States,incLow,0,0,Ag4,HW2
35,Private,190194,HS-grad,9,Never-Married,Admin,Not-in-family,White,Female,None,None,40,United-States,incLow,0,0,Ag3,HW2
65,Private,264188,HS-grad,9,Widowed,Sales,Not-in-family,White,Female,None,None,24,United-States,incLow,0,0,Ag5,HW1
34,Private,243776,HS-grad,9,Not-Married,Blue-Collar,Unmarried,White,Male,None,None,40,United-States,incLow,0,0,Ag3,HW2
41,Private,67065,Associates,11,Married,Sales,Husband,White,Male,None,None,40,United-States,incLow,0,0,Ag3,HW2
24,Self-Employed,204209,HS-Graduate,10,Never-Married,Blue-Collar,Own-child,White,Male,None,None,60,United-States,incLow,0,0,Ag1,HW3
24,Private,226668,HS-grad,9,Never-Married,Service,Not-in-family,Amer-Indian,Male,None,None,35,United-States,incLow,0,0,Ag1,HW1
34,Self-Employed,174215,Masters,14,Never-Married,White-Collar,Not-in-family,White,Female,cgLow,None,45,Euro_1,incHigh,8.47386806667786,0,Ag3,HW3
33,Private,315143,HS-grad,9,Married,Sales,Husband,White,Male,None,None,40,Other,incHigh,0,0,Ag2,HW2
37,Private,118681,HS-grad,9,Never-Married,Blue-Collar,Not-in-family,White,Male,None,None,38,Latin-America,incLow,0,0,Ag3,HW1
39,Self-Employed,208109,HS-grad,9,Married,Blue-Collar,Husband,White,Male,None,None,60,United-States,incHigh,0,0,Ag3,HW3
58,Private,116901,HS-grad,9,Not-Married,Service,Unmarried,White,Female,None,None,25,United-States,incLow,0,0,Ag5,HW1
36,Self-Employed,405644,HS-grad,9,Married,Blue-Collar,Husband,White,Male,None,None,35,Latin-America,incLow,0,0,Ag3,HW1
33,Federal-Govt,293550,HS-Graduate,10,Married,Other-occups,Wife,White,Female,cgLow,None,40,United-States,incLow,8.31016902198191,0,Ag2,HW2
42,Other-Govt,328581,Masters,14,Married,Professional,Husband,White,Male,None,None,55,United-States,incLow,0,0,Ag4,HW3
57,Private,158827,HS-grad,9,Not-Married,Blue-Collar,Unmarried,White,Male,None,None,40,United-States,incLow,0,0,Ag5,HW2
67,Federal-Govt,65475,HS-grad,9,Married,Other-occups,Husband,White,Male,None,None,40,United-States,incHigh,0,0,Ag5,HW2
23,Private,159709,HS-grad,9,Not-Married,Blue-Collar,Not-in-family,White,Male,None,None,40,United-States,incLow,0,0,Ag1,HW2
35,Private,140474,HS-Graduate,10,Married,Professional,Husband,Amer-Indian,Male,None,None,40,United-States,incLow,0,0,Ag3,HW2
43,Private,144778,Bachelors,13,Married,Professional,Husband,White,Male,None,None,55,Euro_1,incHigh,0,0,Ag4,HW3
39,Self-Employed,83242,HS-Graduate,10,Married,Blue-Collar,Husband,White,Male,None,None,60,United-States,incLow,0,0,Ag3,HW3
36,Private,143385,HS-grad,9,Never-Married,Blue-Collar,Not-in-family,White,Male,None,None,40,United-States,incLow,0,0,Ag3,HW2
29,Other-Govt,167544,Associates,12,Not-Married,Service,Unmarried,White,Female,None,None,13,United-States,incLow,0,0,Ag2,HW1
25,Private,122175,HS-grad,9,Never-Married,Blue-Collar,Own-child,White,Male,None,None,40,United-States,incLow,0,0,Ag1,HW2
54,Private,378747,Dropout,6,Not-Married,Blue-Collar,Unmarried,Black,Male,None,None,45,United-States,incHigh,0,0,Ag5,HW3
24,Private,230475,HS-grad,9,Married,Blue-Collar,Husband,White,Male,None,None,44,United-States,incLow,0,0,Ag1,HW3
50,Self-Employed,120781,Bachelors,13,Married,Sales,Husband,Asian,Male,None,None,60,Euro_2,incHigh,0,0,Ag4,HW3
70,Private,206232,Dropout,6,Married,Blue-Collar,Husband,White,Male,None,None,50,United-States,incLow,0,0,Ag5,HW3
61,Private,298400,Bachelors,13,Not-Married,Sales,Not-in-family,Black,Male,cgLow,None,48,United-States,incHigh,8.47386806667786,0,Ag5,HW3
51,Federal-Govt,163671,Bachelors,13,Married,White-Collar,Husband,White,Male,None,clHigh,40,United-States,incLow,0,7.55118686729615,Ag5,HW2
38,Self-Employed,140583,Masters,14,Married,Blue-Collar,Husband,White,Male,None,None,70,United-States,incLow,0,0,Ag3,HW3
51,Private,137253,HS-grad,9,Not-Married,Professional,Unmarried,White,Female,None,None,40,United-States,incHigh,0,0,Ag5,HW2
28,Private,246974,HS-grad,9,Never-Married,Service,Not-in-family,White,Male,None,None,40,United-States,incLow,0,0,Ag2,HW2
66,Self-Employed,182470,Prof-School,15,Married,Professional,Husband,White,Male,None,None,25,United-States,incHigh,0,0,Ag5,HW1
57,Self-Employed,107617,HS-grad,9,Not-Married,Blue-Collar,Not-in-family,White,Male,None,None,60,United-States,incHigh,0,0,Ag5,HW3
29,Private,250819,HS-Graduate,10,Never-Married,Admin,Not-in-family,White,Female,None,None,40,United-States,incLow,0,0,Ag2,HW2
21,Private,196508,HS-Graduate,10,Never-Married,Sales,Own-child,Black,Female,None,None,40,United-States,incLow,0,0,Ag1,HW2
42,Private,367533,Dropout,6,Married,Blue-Collar,Own-child,Other,Male,None,None,43,United-States,incHigh,0,0,Ag4,HW3
74,Private,188709,Prof-School,15,Married,Professional,Husband,White,Male,cgHigh,None,50,United-States,incHigh,11.5129254649702,0,Ag5,HW3
50,Private,271160,HS-Graduate,10,Not-Married,Sales,Not-in-family,White,Female,None,None,40,United-States,incLow,0,0,Ag4,HW2
65,Private,173674,HS-grad,9,Not-Married,Service,Other-relative,White,Female,None,None,14,United-States,incLow,0,0,Ag5,HW1
44,Private,322391,Dropout,7,Not-Married,Service,Unmarried,Black,Female,None,None,30,United-States,incLow,0,0,Ag4,HW1
34,Private,209691,Associates,11,Married,Professional,Husband,White,Male,cgLow,None,50,United-States,incHigh,8.38640090116621,0,Ag3,HW3
43,Private,88233,HS-Graduate,10,Married,Blue-Collar,Husband,White,Male,None,None,60,United-States,incLow,0,0,Ag4,HW3
32,Private,240888,Associates,12,Not-Married,Admin,Unmarried,White,Female,None,None,40,United-States,incLow,0,0,Ag2,HW2
54,Private,169719,Bachelors,13,Married,Sales,Husband,White,Male,cgLow,None,40,United-States,incHigh,8.04044688130311,0,Ag5,HW2
20,Private,129240,HS-Graduate,10,Never-Married,Admin,Own-child,White,Female,None,None,20,United-States,incLow,0,0,Ag1,HW1
23,Private,160968,HS-Graduate,10,Never-Married,Professional,Own-child,White,Male,None,None,10,United-States,incLow,0,0,Ag1,HW1
34,Private,236861,HS-grad,9,Married,Service,Husband,White,Male,None,None,45,United-States,incLow,0,0,Ag3,HW3
30,Private,109282,HS-Graduate,10,Never-Married,Sales,Own-child,White,Male,None,None,20,United-States,incLow,0,0,Ag2,HW1
32,Private,215047,Dropout,4,Married,Blue-Collar,Husband,White,Male,None,None,40,United-States,incLow,0,0,Ag2,HW2
40,Private,115932,Bachelors,13,Married,Professional,Husband,White,Male,None,None,60,British-Commonwealth,incHigh,0,0,Ag3,HW3
28,Private,55360,HS-Graduate,10,Never-Married,Blue-Collar,Not-in-family,Black,Male,None,None,40,United-States,incLow,0,0,Ag2,HW2
44,Private,224658,HS-grad,9,Married,Blue-Collar,Husband,White,Male,None,None,45,United-States,incHigh,0,0,Ag4,HW3
29,Other-Govt,376302,Associates,11,Married,Other-occups,Wife,White,Female,None,None,35,Latin-America,incHigh,0,0,Ag2,HW1
28,Private,183597,Doctorate,16,Never-Married,Professional,Not-in-family,White,Male,cgLow,None,50,Euro_1,incLow,6.38856140554563,0,Ag2,HW3
37,Private,115289,HS-Graduate,10,Married,White-Collar,Husband,White,Male,None,None,40,United-States,incLow,0,0,Ag3,HW2
56,Self-Employed,258883,HS-Graduate,10,Married,Blue-Collar,Husband,White,Male,None,None,40,United-States,incLow,0,0,Ag5,HW2
27,Private,69132,Bachelors,13,Never-Married,Professional,Not-in-family,White,Male,None,None,40,United-States,incLow,0,0,Ag2,HW2
34,Private,207301,HS-grad,9,Not-Married,Blue-Collar,Unmarried,White,Female,None,None,20,United-States,incLow,0,0,Ag3,HW1
37,Private,179671,HS-grad,9,Not-Married,Blue-Collar,Not-in-family,White,Male,None,None,40,United-States,incLow,0,0,Ag3,HW2
66,Self-Employed,140456,Bachelors,13,Married,Sales,Husband,White,Male,None,None,40,United-States,incHigh,0,0,Ag5,HW2
19,Private,327397,HS-grad,9,Never-Married,Professional,Own-child,White,Male,None,None,30,United-States,incLow,0,0,Ag1,HW1
60,Private,200235,Associates,11,Not-Married,Professional,Unmarried,White,Female,None,None,40,United-States,incLow,0,0,Ag5,HW2
54,Self-Employed,108435,HS-Graduate,10,Married,Blue-Collar,Husband,White,Male,cgLow,None,30,United-States,incLow,7.94803199063728,0,Ag5,HW1
47,Private,195978,HS-grad,9,Married,Blue-Collar,Husband,White,Male,None,None,40,United-States,incHigh,0,0,Ag4,HW2
47,Private,329144,HS-Graduate,10,Not-Married,Professional,Not-in-family,White,Male,None,None,48,United-States,incHigh,0,0,Ag4,HW3
48,Self-Employed,250674,Associates,11,Married,Blue-Collar,Husband,White,Male,None,None,60,United-States,incLow,0,0,Ag4,HW3
50,Self-Employed,132716,HS-Graduate,10,Married,White-Collar,Husband,White,Male,None,None,50,Euro_1,incHigh,0,0,Ag4,HW3
62,Private,174201,Dropout,5,Widowed,Service,Unmarried,Black,Female,None,None,25,United-States,incLow,0,0,Ag5,HW1
45,Private,167617,HS-Graduate,10,Married,Service,Husband,White,Male,None,None,40,United-States,incLow,0,0,Ag4,HW2
55,Other-Govt,254949,HS-grad,9,Married,Blue-Collar,Husband,White,Male,None,None,40,United-States,incLow,0,0,Ag5,HW2
62,Private,319582,HS-grad,9,Widowed,Sales,Not-in-family,White,Female,None,None,32,United-States,incLow,0,0,Ag5,HW1
