"valence" "year" "acousticness" "danceability" "duration" "energy" "instrumentalness" "key" "liveness" "loudness" "mode" "popularity" "speechiness" "tempo" "pop.class"
"77433" 0.657 1945 0.35 0.752 106800 0.183 3.84e-05 "C" 0.191 -19.183 1 0 0.947 58.248 "D"
"30706" 0.4 1980 0.613 0.41 180160 0.379 1.44e-06 "A" 0.251 -6.612 1 44 0.032 80.072 "B"
"76559" 0.898 1939 0.979 0.605 140080 0.743 0.000272 "G" 0.211 -6.382 1 0 0.278 91.322 "D"
"124383" 0.33 2018 0.000572 0.492 198360 0.932 4.75e-06 "Bb" 0.123 -4.689 1 63 0.052 92.497 "A"
"97142" 0.325 1962 0.82 0.297 592293 0.294 0 "Db" 0.369 -16.349 1 16 0.13 73.804 "D"
"99964" 0.293 1976 0.861 0.424 268827 0.342 0.000498 "Eb" 0.956 -12.668 1 34 0.0349 123.355 "C"
"148116" 0.698 1982 0.0252 0.466 245533 0.672 0.0241 "C" 0.653 -11.84 1 22 0.0401 126.772 "C"
"161893" 0.592 1976 0.588 0.666 100434 0.157 0.00116 "G" 0.111 -17.41 1 20 0.0369 80.078 "D"
"165003" 0.443 1992 0.636 0.677 289373 0.475 0 "C" 0.111 -10.536 1 32 0.0365 133.115 "C"
"160906" 0.583 1971 0.259 0.363 200387 0.909 0.00123 "G" 0.718 -4.142 1 19 0.128 121.362 "D"
"30475" 0.834 1979 0.000514 0.648 154507 0.831 0.564 "Eb" 0.0951 -4.635 1 49 0.0329 129.855 "B"
"82253" 0.792 1969 0.0561 0.543 162893 0.733 0 "C" 0.345 -6.974 1 44 0.0328 97.497 "B"
"82777" 0.204 1972 0.935 0.474 149600 0.227 0 "Db" 0.245 -12.672 1 31 0.0265 86.172 "C"
"145215" 0.715 1967 0.00744 0.388 130493 0.58 0 "G" 0.206 -8.013 1 20 0.0339 140.441 "D"
"53407" 0.888 2001 0.338 0.604 185867 0.6 0 "D" 0.0817 -10.156 0 50 0.0438 82.695 "B"
"86125" 0.0343 1989 0.968 0.0634 259333 0.0216 0.954 "E" 0.117 -23.377 1 41 0.0447 66.201 "B"
"53723" 0.595 2002 0.0131 0.551 223643 0.938 0 "G" 0.355 -2.136 1 50 0.21 175.078 "B"
"78037" 0.15 1948 0.906 0.206 184573 0.0808 0.731 "C" 0.135 -25.622 0 0 0.0423 104.776 "D"
"27839" 0.743 1966 0.66 0.628 131800 0.687 0 "D" 0.055 -9.04 1 34 0.0964 165.111 "C"
"125913" 0.657 1945 0.972 0.294 152707 0.29 0 "Eb" 0.133 -10.629 1 0 0.0359 169.933 "D"
"29193" 0.608 1973 0.206 0.656 160840 0.578 3.5e-06 "C" 0.167 -9.491 1 47 0.0377 114.904 "B"
"41190" 0.655 1939 0.963 0.571 161320 0.287 0.00213 "C" 0.329 -7.061 1 0 0.0405 141.73 "D"
"148697" 0.916 1985 0.47 0.69 67227 0.413 0 "G" 0.234 -16.94 1 23 0.331 122.868 "C"
"166497" 0.567 2000 0.772 0.552 183907 0.601 0.000375 "D" 0.16 -8.828 1 33 0.0272 76.831 "C"
"22327" 0.533 1938 0.976 0.355 178857 0.324 0.153 "F" 0.579 -10.242 0 0 0.0362 92.924 "D"
"85986" 0.472 1988 0.0179 0.549 274373 0.984 2.46e-06 "G" 0.912 -3.221 0 35 0.0808 122.925 "C"
"33842" 0.132 1996 0.913 0.418 498147 0.295 0.896 "Gb" 0.248 -14.667 1 48 0.0303 109.621 "B"
"67395" 0.726 1981 0.213 0.639 221640 0.555 0.816 "G" 0.336 -9.873 1 35 0.0414 83.479 "C"
"53080" 0.694 1999 0.00058 0.479 210627 0.835 0.000101 "Eb" 0.0924 -5.988 1 48 0.1 191.615 "B"
"36245" 0.59 2008 0.0012 0.524 199187 0.878 0 "F" 0.098 -3.108 0 53 0.0346 130.989 "B"
"82618" 0.0685 1971 0.989 0.1 296440 0.142 0.0118 "Eb" 0.144 -17.518 1 37 0.0386 79.964 "C"
"86765" 0.309 1992 0.22 0.717 177733 0.221 2.17e-05 "D" 0.119 -14.935 1 44 0.0327 112.713 "B"
"91973" 0.934 2019 0.176 0.546 226816 0.663 1.82e-06 "Ab" 0.674 -6.968 1 73 0.1 145.422 "A"
"92944" 0.314 1930 0.995 0.434 196693 0.306 0.901 "Bb" 0.12 -11.895 0 0 0.0555 124.672 "D"
"27617" 0.799 1965 0.386 0.432 199760 0.659 0 "Bb" 0.289 -5.389 1 34 0.0505 78.989 "C"
"102685" 0.248 1990 0.0149 0.825 260000 0.333 1.01e-06 "E" 0.16 -13.677 0 35 0.333 74.247 "C"
"161403" 0.231 1974 0.963 0.272 58760 0.00698 0.877 "D" 0.286 -32.072 1 20 0.028 86.491 "D"
"115019" 0.476 1970 0.545 0.436 270760 0.462 0.00721 "E" 0.98 -9.986 1 27 0.0281 167.839 "C"
"124965" 0.481 1926 0.987 0.493 258600 0.195 0.879 "Ab" 0.0978 -17.316 1 0 0.0395 121.195 "D"
"154816" 0.327 2017 0.235 0.68 172852 0.555 0 "Db" 0.287 -4.467 1 1 0.41 103.811 "D"
"94006" 0.666 1946 0.977 0.677 163547 0.397 0.824 "Ab" 0.186 -11.532 1 0 0.0318 101.571 "D"
"101693" 0.612 1985 0.0513 0.518 321373 0.831 0 "C" 0.253 -6.051 1 49 0.0764 127.015 "B"
"61180" 0.364 1950 0.992 0.267 203907 0.435 0.00021 "Gb" 0.322 -10.872 0 0 0.0331 101.164 "D"
"159459" 0 1964 0.945 0 55693 0.172 8.33e-05 "Eb" 0.85 -21.578 1 25 0 0 "C"
"32333" 0.381 1989 0.883 0.575 187720 0.174 0.898 "E" 0.108 -14.423 1 58 0.0424 113.134 "B"
"124751" 0.629 2020 0.514 0.677 202213 0.443 0 "C" 0.107 -9.375 1 69 0.027 137.089 "A"
"24986" 0.132 1951 0.894 0.716 54349 0.0476 0 "A" 0.234 -23.203 1 5 0.893 115.779 "D"
"14522" 0.207 1994 0.177 0.51 308627 0.434 0.516 "Db" 0.0603 -10.004 1 68 0.0361 119.695 "A"
"79700" 0.0471 1956 0.99 0.187 138960 0.0223 0.906 "C" 0.128 -27.298 1 13 0.0395 204.633 "D"
"163313" 0.83 1984 0.312 0.913 283333 0.59 0.0035 "Bb" 0.369 -11.069 0 32 0.0573 118.181 "C"
"22209" 0.944 1937 0.872 0.815 184200 0.401 0.0017 "Eb" 0.23 -12.941 1 0 0.115 137.419 "D"
"85732" 0.624 1987 0.0901 0.446 356067 0.952 0.0857 "Gb" 0.112 -5.321 1 43 0.0523 125.303 "B"
"84520" 0.821 1981 0.246 0.67 145293 0.499 0 "D" 0.105 -14.665 1 30 0.0347 148.446 "C"
"145366" 0.446 1968 0.592 0.278 196533 0.377 0 "G" 0.131 -12.118 1 23 0.0524 165.849 "C"
"103238" 0.405 1992 0.0263 0.62 206267 0.246 0.642 "D" 0.224 -15.728 0 43 0.031 121.923 "B"
"166916" 0.861 2002 0.152 0.696 219467 0.96 0 "C" 0.595 -4.422 1 37 0.0856 96.583 "C"
"131312" 0.565 1972 0.26 0.414 260813 0.708 0 "D" 0.399 -8.831 1 42 0.262 124.475 "B"
"13786" 0.421 1990 0.609 0.375 241867 0.243 0 "E" 0.123 -17.187 1 47 0.0341 201.712 "B"
"160843" 0.849 1971 0.568 0.448 273707 0.416 0.392 "D" 0.112 -17.357 1 24 0.0685 151.198 "C"
"151467" 0.386 1999 0.00568 0.576 344360 0.853 0.331 "Db" 0.241 -7.206 0 51 0.0394 106.074 "B"
"51748" 0.777 1992 0.056 0.647 249360 0.842 3.41e-06 "A" 0.32 -6.331 0 53 0.0308 123.376 "B"
"89985" 0.94 2009 0.701 0.54 170480 0.382 9.18e-06 "Eb" 0.253 -6.481 1 53 0.108 165.974 "B"
"101287" 0.714 1983 0.0871 0.623 215773 0.746 0.00226 "Bb" 0.4 -10.73 0 40 0.0454 94.585 "C"
"51965" 0.722 1993 0.0349 0.49 484000 0.422 0.00539 "C" 0.273 -11.419 1 41 0.0282 172.307 "B"
"75421" 0.835 1926 0.994 0.651 163400 0.262 0.00172 "C" 0.651 -16.39 1 0 0.432 121.972 "D"
"11542" 0.905 1979 0.0131 0.639 160507 0.493 6.85e-05 "D" 0.126 -12.359 1 50 0.0327 124.88 "B"
"166492" 0.728 2000 0.00126 0.315 166173 0.971 0.000296 "C" 0.0735 -5.076 1 34 0.0989 88.682 "C"
"103233" 0.821 1992 0.141 0.518 124027 0.813 0 "C" 0.742 -10.939 1 41 0.0564 173.473 "B"
"77021" 0.214 1941 0.991 0.318 209933 0.0958 0.963 "A" 0.091 -23.017 1 0 0.0334 68.091 "D"
"155720" 0.233 1930 0.987 0.482 182988 0.174 0.921 "Eb" 0.107 -21.609 0 0 0.0778 140.469 "D"
"30597" 0.696 1980 0.0271 0.931 384307 0.421 0.00263 "G" 0.0971 -11.044 1 45 0.0948 124.333 "B"
"51094" 0.491 1989 0.00134 0.508 316173 0.91 0.465 "C" 0.15 -5.743 0 38 0.0786 100.058 "C"
"70640" 0.115 1998 4.1e-05 0.38 301360 0.727 0.186 "Ab" 0.0949 -7.397 1 50 0.0376 165.85 "B"
"127090" 0.0378 1951 0.954 0.135 220533 0.189 0.836 "Ab" 0.172 -14.709 1 0 0.036 78.786 "D"
"86031" 0.734 1989 0.713 0.749 101867 0.198 0.909 "C" 0.118 -21.331 0 36 0.0507 83.278 "C"
"71410" 0.66 2001 0.54 0.594 259760 0.601 0.004 "Ab" 0.0526 -9.036 1 43 0.0312 136.11 "B"
"125789" 0.756 1945 0.882 0.552 158093 0.342 0.00543 "Bb" 0.192 -8.198 1 0 0.084 131.514 "D"
"21393" 0.695 1933 0.979 0.582 149507 0.33 0 "F" 0.174 -11.573 1 8 0.0385 73.012 "D"
"83169" 0.488 1974 0.646 0.583 128000 0.23 4.34e-05 "G" 0.186 -14.728 1 27 0.037 122.96 "C"
"43035" 0.45 1949 0.851 0.57 169107 0.164 0 "Bb" 0.121 -9.891 0 7 0.0388 125.454 "D"
"40315" 0.0399 1935 0.956 0.0704 780773 0.0404 0.771 "E" 0.147 -22.121 1 0 0.041 76.117 "D"
"161380" 0.181 1974 0.912 0.134 189293 0.256 0.236 "G" 0.1 -13.461 1 18 0.0312 83.833 "D"
"7928" 0.934 1961 0.546 0.611 124040 0.745 0.268 "B" 0.23 -11.885 0 38 0.034 152.442 "C"
"29946" 0.585 1977 0.388 0.712 745653 0.942 0.0146 "D" 0.302 -5.115 0 42 0.165 131.812 "B"
"105682" 0.583 2005 0.445 0.6 230133 0.467 0 "Ab" 0.321 -9.056 1 52 0.0274 117.121 "B"
"82891" 0.305 1972 0.927 0.469 177467 0.0743 0.0253 "C" 0.115 -18.477 1 39 0.0362 125.29 "C"
"112666" 0.113 1959 0.989 0.55 340053 0.179 0.91 "Bb" 0.127 -16.769 1 15 0.054 145.178 "D"
"161214" 0.716 1973 0.0957 0.523 179293 0.82 0.0216 "F" 0.0517 -6.911 0 20 0.04 137.798 "D"
"162893" 0.869 1981 0.121 0.835 211253 0.751 0.00153 "D" 0.0897 -3.636 1 22 0.1 136.272 "C"
"88801" 0.441 2003 0.0747 0.532 388387 0.864 0 "G" 0.106 -5.467 1 45 0.289 139.334 "B"
"52784" 0.845 1997 0.016 0.695 242560 0.642 0.0011 "Bb" 0.144 -12.272 1 41 0.027 117.71 "B"
"151585" 0.653 1999 0.432 0.845 282067 0.43 0 "B" 0.128 -8.824 1 35 0.124 112.339 "C"
"98109" 0.87 1967 0.149 0.47 289720 0.623 0.000539 "D" 0.155 -7.006 0 31 0.0301 130.775 "C"
"40625" 0.561 1937 0.98 0.377 145440 0.339 0.0656 "Db" 0.209 -9.971 1 1 0.0304 142.149 "D"
"119277" 0.977 1992 0.436 0.846 155400 0.898 2.02e-06 "G" 0.0574 -7.6 1 37 0.184 142.777 "C"
"22162" 0.915 1937 0.961 0.72 168307 0.266 0.9 "C" 0.106 -15.685 1 0 0.0503 106.203 "D"
"72018" 0.174 2004 0.00749 0.304 340107 0.637 6.44e-05 "Gb" 0.216 -5.922 1 56 0.0334 140.498 "B"
"55580" 0.374 2011 0.501 0.458 160307 0.41 0 "D" 0.262 -6.321 1 57 0.0254 155.844 "B"
"9958" 0.798 1971 0.376 0.596 258893 0.779 0.0134 "Ab" 0.231 -11.361 1 52 0.0388 109.533 "B"
"100560" 0.689 1979 0.775 0.447 187283 0.506 0 "E" 0.309 -5.637 0 35 0.029 169.483 "C"
"70701" 0.677 1998 0.044 0.41 182973 0.864 0 "B" 0.593 -2.855 1 46 0.314 180.24 "B"
"113699" 0.776 1964 0.139 0.588 146027 0.829 6.92e-05 "B" 0.57 -5.137 1 20 0.0805 129.224 "D"
"109083" 0.0917 1928 0.989 0.222 351000 0.0113 0.954 "F" 0.0873 -33.218 1 0 0.043 74.04 "D"
"32564" 0.699 1990 0.794 0.539 342333 0.403 0.000613 "Ab" 0.278 -9.168 1 54 0.0531 165.301 "B"
"75435" 0.645 1926 0.987 0.55 154307 0.217 0.000234 "F" 0.0854 -16.138 1 0 0.116 66.137 "D"
"25480" 0.93 1954 0.89 0.795 144160 0.549 0 "F" 0.12 -10.778 1 14 0.034 111.509 "D"
"87659" 0.108 1997 0.00521 0.349 233867 0.949 0.831 "A" 0.096 -7.114 1 41 0.369 149.897 "B"
"44168" 0.114 1954 0.964 0.163 225920 0.0952 0.835 "G" 0.204 -18.608 1 12 0.0386 63.533 "D"
"114587" 0.522 1968 0.386 0.491 167453 0.382 0 "A" 0.308 -13.778 1 24 0.0333 106.136 "C"
"104050" 0.93 1996 0.934 0.624 144387 0.289 0 "D" 0.471 -10.218 1 36 0.0957 146.084 "C"
"107248" 0.0393 2012 0.983 0.116 214987 0.059 0.913 "G" 0.152 -26.632 1 57 0.0446 94.137 "B"
"95378" 0.436 1953 0.991 0.514 120853 0.168 0.000221 "Gb" 0.108 -16.26 1 0 0.1 156.329 "D"
"20087" 0.755 1926 0.981 0.767 204213 0.274 0.000847 "Bb" 0.0527 -12.206 1 0 0.041 112.914 "D"
"30646" 0.864 1980 0.101 0.821 164907 0.612 0.000202 "D" 0.0368 -7.013 1 44 0.0637 137.46 "B"
"84613" 0.476 1981 0.196 0.51 232373 0.492 0.000223 "A" 0.293 -6.409 1 30 0.028 103.171 "C"
"167355" 0.591 2004 0.363 0.725 160747 0.662 5.3e-06 "A" 0.125 -5.819 0 44 0.0291 75.009 "B"
"87133" 0.532 1994 0.12 0.758 193400 0.439 0.000106 "A" 0.123 -11.913 1 41 0.0284 112.282 "B"
"170567" 0.603 2020 0.142 0.638 172310 0.561 0.00258 "Bb" 0.0665 -3.743 0 21 0.353 108.996 "C"
"80307" 0.599 1959 0.848 0.503 387960 0.15 0.124 "G" 0.105 -19.415 0 18 0.0321 150.983 "D"
"66370" 0.814 1976 0.32 0.777 237040 0.671 0.000126 "A" 0.0903 -10.186 0 32 0.262 88.448 "C"
"32111" 0.644 1987 0.102 0.639 219933 0.822 0.0313 "Db" 0.212 -10.441 1 42 0.0326 110.387 "B"
"48471" 0.932 1976 0.0791 0.577 248933 0.61 0 "Bb" 0.377 -10.559 1 41 0.0424 207.143 "B"
"79246" 0.439 1954 0.925 0.405 398080 0.195 0.584 "A" 0.119 -18.789 1 7 0.0767 173.144 "D"
"80178" 0.21 1959 0.98 0.415 138162 0.144 1.06e-05 "E" 0.137 -13.079 1 15 0.0248 96.995 "D"
"59532" 0.872 1941 0.995 0.682 200870 0.068 0.12 "E" 0.126 -12.267 0 0 0.302 74.537 "D"
"110342" 0.667 1947 0.963 0.666 72947 0.137 5.94e-06 "C" 0.302 -18.234 1 0 0.14 68.975 "D"
"101636" 0.0396 1984 0.538 0.116 80827 0.226 0.876 "Ab" 0.671 -13.69 1 37 0.0347 92.295 "C"
"150843" 0.315 1996 0.188 0.516 293733 0.545 1.54e-06 "G" 0.193 -10.917 1 34 0.0251 102.198 "C"
"43270" 0.241 1950 0.903 0.369 176947 0.169 0.824 "Db" 0.506 -10.661 1 2 0.0325 96.707 "D"
"80527" 0.789 1961 0.0453 0.599 142973 0.572 0 "Ab" 0.19 -11.303 0 22 0.0683 96.15 "C"
"149506" 0.314 1989 0.562 0.592 205867 0.226 6.96e-06 "F" 0.118 -16.233 1 29 0.025 91.651 "C"
"44823" 0.239 1958 0.984 0.488 176640 0.0348 0.000204 "F" 0.109 -19.851 1 27 0.0422 119.227 "C"
"155414" 0.354 2020 0.258 0.4 180022 0.676 2.27e-05 "B" 0.32 -7.118 0 66 0.0927 170.148 "A"
"80649" 0.692 1961 0.923 0.74 156400 0.318 0.272 "A" 0.0838 -17.28 0 11 0.0347 126.816 "D"
"110996" 0.819 1950 0.984 0.525 195173 0.481 0.724 "G" 0.0526 -10.681 0 0 0.0345 158.159 "D"
"39297" 0.817 1929 0.994 0.601 149533 0.217 0.0752 "C" 0.119 -21.36 0 0 0.0538 134.996 "D"
"81250" 0.561 1964 0.81 0.422 201707 0.259 0.000124 "F" 0.107 -13.503 1 27 0.0347 156.728 "C"
"88481" 0.657 2001 0.000973 0.64 286173 0.838 0.00458 "D" 0.307 -3.555 0 49 0.0428 127.075 "B"
"15760" 0.773 2000 0.334 0.683 182373 0.556 0.000414 "F" 0.0702 -12.146 1 62 0.0706 112.784 "A"
"83719" 0.604 1977 0.7 0.629 370467 0.42 0.0117 "A" 0.139 -12.317 0 40 0.0479 117.237 "C"
"167368" 0.337 2004 0.483 0.477 274907 0.725 9.02e-05 "Db" 0.109 -6.677 0 45 0.0447 88.956 "B"
"139504" 0.166 2013 0.00493 0.419 225853 0.584 0 "G" 0.364 -6.473 1 48 0.0557 170.054 "B"
"11200" 0.806 1977 0.0224 0.398 232960 0.782 0.0684 "G" 0.0912 -7.944 1 49 0.0322 144.965 "B"
"84910" 0.658 1982 0.164 0.736 303543 0.858 9.83e-05 "Db" 0.459 -6.054 1 31 0.0978 122.974 "C"
"30456" 0.962 1979 0.339 0.718 246293 0.436 0 "E" 0.0504 -13.524 1 49 0.032 109.437 "B"
"20543" 0.356 1929 0.984 0.65 315320 0.145 5.69e-06 "F" 0.356 -17.365 1 0 0.611 92.45 "D"
"130405" 0.434 1968 0.0312 0.481 262533 0.483 0.206 "D" 0.114 -11.318 1 20 0.0298 98.149 "D"
"73059" 0.969 2010 0.675 0.743 145147 0.554 0 "G" 0.0724 -5.104 1 54 0.0535 105.91 "B"
"49194" 0.455 1979 0.0313 0.685 283013 0.526 0.395 "A" 0.11 -8.849 0 38 0.03 114.992 "C"
"34253" 0.5 1998 0.89 0.635 187893 0.291 0.000172 "Eb" 0.0984 -8.099 0 58 0.0506 132.264 "B"
"77883" 0.616 1947 0.993 0.629 160659 0.238 0.431 "C" 0.115 -11.721 1 0 0.427 175.01 "D"
"457" 0.835 1924 0.994 0.462 195200 0.277 3.57e-06 "G" 0.0991 -14.628 0 0 0.058 91.775 "D"
"127023" 0.95 1951 0.792 0.775 187840 0.457 0.0284 "Bb" 0.0746 -10.722 1 0 0.164 95.451 "D"
"5182" 0.645 1947 0.96 0.377 166147 0.336 0 "C" 0.494 -12.434 0 6 0.0776 178.626 "D"
"73601" 0.332 2012 0.0359 0.563 226880 0.891 0 "E" 0.0915 -4.511 0 55 0.0397 141.965 "B"
"46947" 0.154 1968 0.846 0.59 351773 0.121 0.00928 "E" 0.111 -19.948 1 36 0.0343 97.649 "C"
"132042" 0.939 1976 0.00246 0.775 484533 0.564 0.183 "F" 0.182 -13.603 0 29 0.0518 121.147 "C"
"88079" 0.562 1999 0.536 0.608 156920 0.257 0.00231 "F" 0.136 -14.324 1 40 0.0495 166.293 "C"
"120514" 0.514 1998 0.744 0.651 184760 0.336 5.17e-06 "B" 0.593 -14.25 1 39 0.129 94.249 "C"
"124407" 0.416 2018 0.279 0.728 226627 0.801 4.71e-06 "Ab" 0.143 -2.942 0 68 0.0683 130.059 "A"
"109029" 0.172 1926 0.995 0.455 152680 0.0458 0.833 "C" 0.0998 -26.512 0 0 0.0371 130.043 "D"
"122752" 0.336 2010 0.000456 0.3 259307 0.971 0 "G" 0.283 -3.118 1 54 0.142 184.536 "B"
"42881" 0 1948 0.951 0 63373 0.126 0.689 "Ab" 0.608 -16.26 1 1 0 0 "D"
"72648" 0.447 2008 0.016 0.458 204440 0.939 0 "F" 0.288 -3.702 1 50 0.115 168.158 "B"
"43347" 0.865 1950 0.994 0.631 188160 0.474 0 "F" 0.386 -7.861 1 5 0.11 136.66 "D"
"165919" 0.113 1997 0.000217 0.377 237293 0.626 0.294 "B" 0.126 -9.01 1 42 0.0343 87.617 "B"
"27499" 0.954 1964 0.624 0.691 153840 0.627 1.94e-06 "Eb" 0.67 -10.245 1 32 0.0513 121.147 "C"
"36258" 0.585 2008 0.000426 0.448 286000 0.976 0.000182 "C" 0.0884 -3.649 1 58 0.0749 184.076 "B"
"135679" 0.958 1994 0.429 0.569 130160 0.413 0 "C" 0.086 -9.65 1 40 0.0528 165.307 "C"
"164213" 0.0333 1988 0.894 0.0696 218000 0.0747 0.755 "C" 0.325 -23.086 1 25 0.0417 75.282 "C"
"159565" 0.127 1965 0.683 0.448 168493 0.365 0 "Db" 0.331 -11.775 1 14 0.0262 100.736 "D"
"131177" 0.465 1972 0.845 0.532 160347 0.195 5.08e-06 "A" 0.196 -11.95 1 26 0.0354 80.704 "C"
"83918" 0.822 1978 0.255 0.56 190693 0.941 0.0019 "Bb" 0.153 -6.173 1 36 0.0849 165.058 "C"
"50874" 0.612 1988 0.704 0.373 183107 0.712 0.00602 "B" 0.457 -9.261 1 40 0.0564 131.73 "C"
"150168" 0.346 1992 0.237 0.505 286333 0.438 0 "D" 0.503 -10.942 1 30 0.0447 60.064 "C"
"161906" 0.726 1976 0.686 0.523 221720 0.557 0.219 "G" 0.131 -11.343 1 29 0.0231 88.854 "C"
"24573" 0.256 1949 0.994 0.427 319520 0.0342 0.899 "C" 0.103 -23.595 1 9 0.0641 133.319 "D"
"43553" 0.629 1951 0.92 0.677 220013 0.446 0.2 "B" 0.34 -5.149 1 5 0.0419 92.975 "D"
"80417" 0.764 1960 0.769 0.515 107973 0.877 1.82e-06 "G" 0.0937 -2.971 1 26 0.0492 93.678 "C"
"75230" 0.512 2020 0.137 0.597 171442 0.477 0 "Db" 0.113 -9.638 0 71 0.642 80.382 "A"
"95133" 0.15 1952 0.966 0.177 98667 0.11 0.815 "F" 0.112 -16.375 1 0 0.0365 136.363 "D"
"100897" 0.677 1981 0.0602 0.394 252720 0.888 0.00161 "Ab" 0.404 -7.105 0 34 0.053 145.896 "C"
"66525" 0.794 1977 0.512 0.455 194240 0.749 0 "G" 0.0513 -12.006 1 41 0.0343 147.116 "B"
"47479" 0.19 1971 0.379 0.533 329587 0.102 0 "G" 0.0511 -21.74 1 43 0.0456 119.788 "B"
"43445" 0.104 1951 0.994 0.297 106347 0.0188 0.917 "Gb" 0.0915 -25.152 1 7 0.0454 81.689 "D"
"56905" 0.425 2018 0.895 0.787 128888 0.312 0.0224 "G" 0.115 -12.401 1 70 0.0383 119.899 "A"
"56756" 0 2017 0.169 0 133413 0.0598 0.992 "Db" 0.814 -26.741 1 67 0 0 "A"
"134857" 0.55 1990 0.0488 0.85 296533 0.763 0.000117 "Db" 0.0923 -8.162 1 30 0.24 110.971 "C"
"83245" 0.659 1974 0.774 0.375 239333 0.484 0.265 "B" 0.343 -10.769 0 35 0.0367 172.209 "C"
"98607" 0.484 1969 0.142 0.479 274767 0.566 0 "G" 0.122 -9.516 1 27 0.0455 109.785 "C"
"111256" 0.446 1952 0.935 0.641 103667 0.124 0 "D" 0.121 -11.593 0 0 0.0999 158.493 "D"
"160515" 0.314 1969 0.0841 0.471 168600 0.306 0.000479 "A" 0.264 -13.635 0 29 0.0476 137.901 "C"
"125387" 0.674 1940 0.972 0.406 182133 0.823 0.00142 "D" 0.328 -7.948 0 0 0.0507 129.476 "D"
"156944" 0.576 1951 0.992 0.568 206669 0.152 0.769 "G" 0.13 -10.251 1 0 0.142 149.701 "D"
"122476" 0.492 2008 0.792 0.612 211720 0.491 0 "C" 0.127 -7.803 1 56 0.0295 125.912 "B"
"8719" 0.361 1965 0.655 0.699 252067 0.197 0 "E" 0.0716 -14.792 1 53 0.0383 122.871 "B"
"27930" 0.843 1967 0.0257 0.396 140160 0.707 0 "C" 0.11 -7.989 1 48 0.0708 148.814 "B"
"156748" 0.916 1950 0.982 0.727 156853 0.326 0.2 "F" 0.242 -13.3 1 0 0.0649 144.107 "D"
"154305" 0.27 2014 0.634 0.615 201087 0.311 0.00267 "Db" 0.336 -10.708 0 54 0.0529 129.634 "B"
"108423" 0.355 2018 0.0183 0.791 230953 0.504 0 "Bb" 0.0963 -7.864 1 62 0.266 159.949 "A"
"119945" 0.668 1995 0.0273 0.837 293627 0.774 0 "Gb" 0.365 -8.707 1 38 0.266 91.174 "C"
"119006" 0.752 1990 0.0282 0.663 257225 0.983 0.662 "G" 0.0645 -6.479 1 31 0.0363 110.187 "C"
"51500" 0.798 1991 8.3e-06 0.486 246853 0.729 0.883 "Gb" 0.047 -7.196 0 40 0.0424 107.545 "C"
"5649" 0.726 1950 0.942 0.692 190400 0.25 0 "F" 0.0511 -11.49 1 23 0.346 72.524 "C"
"132858" 0.956 1980 0.326 0.313 146507 0.594 0.000394 "B" 0.0458 -8.082 1 22 0.0457 112.749 "C"
"27820" 0.499 1966 0.256 0.162 505240 0.867 3.37e-05 "C" 0.682 -7.18 1 45 0.092 174.851 "B"
"31698" 0.3 1985 0.512 0.587 266840 0.46 0 "C" 0.14 -11.357 0 49 0.0276 132.75 "B"
"69370" 0.0844 1991 0.702 0.511 258827 0.205 0 "Bb" 0.125 -14.163 1 38 0.0284 101.109 "C"
"150182" 0.348 1992 0.941 0.491 192053 0.134 0 "Eb" 0.119 -14.25 0 28 0.0413 88.413 "C"
"84155" 0.76 1979 0.0872 0.542 192600 0.845 3.96e-05 "E" 0.587 -7.459 0 32 0.0423 122.525 "C"
"10059" 0.742 1972 0.175 0.541 174573 0.662 0 "G" 0.0803 -7.196 1 59 0.0382 144.046 "B"
"22816" 0.258 1940 0.989 0.614 203333 0.12 0.00242 "F" 0.109 -22.454 1 0 0.91 69.894 "D"
"130282" 0.886 1967 0.991 0.545 75600 0.186 0.905 "Ab" 0.0905 -15.026 1 25 0.0342 97.411 "C"
"74641" 0.14 2018 0.952 0.748 126250 0.265 0.917 "Ab" 0.0866 -12.074 0 70 0.229 77.009 "A"
"108594" 0.18 2019 0.751 0.205 139873 0.337 0.972 "Db" 0.112 -37.221 1 68 0.0647 135.284 "A"
"67836" 0.133 1983 0.963 0.172 259693 0.0571 0.898 "Ab" 0.294 -36.058 0 38 0.0419 115.773 "C"
"81954" 0.372 1968 0.236 0.304 188173 0.256 4.46e-06 "G" 0.116 -17.898 1 36 0.0294 147.459 "C"
"135680" 0.482 1994 0.0604 0.64 296280 0.727 0 "Db" 0.918 -8.087 1 32 0.0813 98.722 "C"
"39666" 0.0825 1931 0.978 0.383 63067 0.0852 0.000363 "F" 0.117 -17.114 1 0 0.0415 60.684 "D"
"157750" 0.269 1955 0.876 0.345 163213 0.0581 0 "C" 0.0909 -17.153 1 2 0.038 124.931 "D"
"4883" 0.119 1946 0.993 0.189 254827 0.0133 0.89 "F" 0.0721 -27.038 1 12 0.04 89.593 "D"
"55603" 0.759 2012 0.217 0.539 168760 0.836 0.000168 "B" 0.303 -5.365 1 59 0.0654 135.596 "B"
"22886" 0.905 1940 0.992 0.728 189453 0.33 0.258 "Ab" 0.17 -13.887 1 0 0.0423 110.682 "D"
"31890" 0.4 1986 0.00132 0.423 166560 0.829 6.86e-06 "Db" 0.316 -5.999 0 44 0.0601 93.37 "B"
